// TECHNICAL SPECIFICATION DOCUMENTS;;									
// ITEM;							1 DOC ID;							2 DOC NAME;							3 DOC TYPE;							4 DOC CLASS;						5 DOC SUBCLASS;						6 doc image;						7 DOC SIZE;							8 DOC PRICE;						9 CRAFTS ID;						10 DOC LVL;							11 USE MODE;						12 STACKABLE ITEM;					13 RECIPE (id-qty);					14 QTY;								15 NULL 0;							16 NULL 0;							17 NULL 0;							18 NULL 0;							19 NULL 0;							20 NULL 0;							21 NULL 0;							22 ITEM DESCRIPTION ;;;;;;;									
ITEM;								2100;								Generic Single 20mm Gun (Doc);		Document;							20mm Turret;						GUN;								generic_single_20mm_gun_doc.png;	1;									14400;								1002;								1;									 null;								True;								167-3:153-12:159-2;					1;									 null ; 							 null ; 							 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Generic Single 20mm Gun.
ITEM;								2288;								Prototype Mass Reduction (Doc);		Document;							Cargo Mod;							Cargo;								prototype_mass_reduction_doc.png;	1.0;								3059323;							1544;								5;									 null;								true;								2006-195:2012-200:2004-149;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Prototype Mass Reduction;;									;									;									;									;									;									
ITEM;								2289;								Basic Shield Booster (Doc);			Document;							Shield Mod;							Shield;								basic_shield_booster_doc.png;		1.0;								40648;								1550;								1;									 null;								true;								168-15:150-37:162-16;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Basic Shield Booster;;									;									;									;									;									;									
ITEM;								2290;								Improved Shield Booster (Doc);		Document;							Shield Mod;							Shield;								improved_shield_booster_doc.png;	1.0;								87415;								1551;								2;									 null;								true;								206-14:163-24:161-34;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Shield Booster;;									;									;									;									;									;									
ITEM;								2291;								Advanced Shield Booster (Doc);		Document;							Shield Mod;							Shield;								advanced_shield_booster_doc.png;	1.0;								289303;								1552;								3;									 null;								true;								158-133:207-23:157-70;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Advanced Shield Booster;;									;									;									;									;									;									
ITEM;								2292;								Premium Shield Booster (Doc);		Document;							Shield Mod;							Shield;								premium_shield_booster_doc.png;		1.0;								1176329;							1553;								4;									 null;								true;								167-282:2004-57:2002-92;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Premium Shield Booster;;									;									;									;									;									;									
ITEM;								2293;								Prototype Shield Booster (Doc);		Document;							Shield Mod;							Shield;								prototype_shield_booster_doc.png;	1.0;								5900425;							1554;								5;									 null;								true;								2009-221:2018-77:2016-146;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Prototype Shield Booster;;									;									;									;									;									;									
ITEM;								2294;								Basic Shield Generator (Doc);		Document;							Shield Mod;							Shield;								basic_shield_generator_doc.png;		1.0;								15288;								1560;								1;									 null;								true;								159-5:165-2:156-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Basic Shield Generator;;									;									;									;									;									;									
ITEM;								2295;								Improved Shield Generator (Doc);	Document;							Shield Mod;							Shield;								improved_shield_generator_doc.png;	1.0;								38604;								1561;								2;									 null;								true;								165-12:162-15:164-17;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Shield Generator;;									;									;									;									;									;									
ITEM;								2296;								Advanced Shield Generator (Doc);	Document;							Shield Mod;							Shield;								advanced_shield_generator_doc.png;	1.0;								153071;								1562;								3;									 null;								true;								201-41:151-127:202-19;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Advanced Shield Generator;;									;									;									;									;									;									
ITEM;								2297;								Premium Shield Generator (Doc);		Document;							Shield Mod;							Shield;								premium_shield_generator_doc.png;	1.0;								626122;								1563;								4;									 null;								true;								200-210:218-33:167-75;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Premium Shield Generator;;									;									;									;									;									;									
ITEM;								2298;								Prototype Shield Generator (Doc);	Document;							Shield Mod;							Shield;								prototype_shield_generator_doc.png;	1.0;								3151738;							1564;								5;									 null;								true;								2006-200:2003-186:2011-243;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Prototype Shield Generator;;									;									;									;									;									;									
ITEM;								2299;								Basic Energy Capacitor (Doc);		Document;							Energy Mod;							Energy;								basic_energy_capacitor_doc.png;		1.0;								31201;								1570;								1;									 null;								true;								151-52:156-9:157-7;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Basic Energy Capacitor;;									;									;									;									;									;									
ITEM;								2300;								Improved Energy Capacitor (Doc);	Document;							Energy Mod;							Energy;								improved_energy_capacitor_doc.png;	1.0;								69373;								1571;								2;									 null;								true;								206-11:202-8:201-9;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Improved Energy Capacitor;;									;									;									;									;									;									
ITEM;								2301;								Advanced Energy Capacitor (Doc);	Document;							Energy Mod;							Energy;								advanced_energy_capacitor_doc.png;	1.0;								242267;								1572;								3;									 null;								true;								204-48:152-205:150-221;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Advanced Energy Capacitor;;									;									;									;									;									;									
ITEM;								2302;								Premium Energy Capacitor (Doc);		Document;							Energy Mod;							Energy;								premium_energy_capacitor_doc.png;	1.0;								980170;								1573;								4;									 null;								true;								205-176:2005-39:2009-18;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Premium Energy Capacitor;;									;									;									;									;									;									
ITEM;								2303;								Prototype Energy Capacitor (Doc);	Document;							Energy Mod;							Energy;								prototype_energy_capacitor_doc.png;	1.0;								4907140;							1574;								5;									 null;								true;								2008-227:2019-46:2013-296;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Prototype Energy Capacitor;;									;									;									;									;									;									
